"UF";"COD. UF";"COD. MUNIC";"NOME DO MUNICÍPIO";"POPULAÇÃO ESTIMADA"
"BA";29;"07301";"Castro Alves";26.369
"BA";29;"07400";"Catolândia";3.619
"BA";29;"07509";"Catu";55.222
"BA";29;"07558";"Caturama";9.303
"BA";29;"07608";"Central";17.293
"BA";29;"07707";"Chorrochó";11.221
"BA";29;"07806";"Cícero Dantas";32.636
"BA";29;"07905";"Cipó";17.402
"BA";29;"08002";"Coaraci";16.128
"BA";29;"08101";"Cocos";18.835
"BA";29;"08200";"Conceição da Feira";22.933
"BA";29;"08309";"Conceição do Almeida";17.087
"BA";29;"08408";"Conceição do Coité";67.394
"BA";29;"08507";"Conceição do Jacuípe";33.631
"BA";29;"08606";"Conde";26.223
"BA";29;"08705";"Condeúba";17.113
"BA";29;"08804";"Contendas do Sincorá";4.025
"BA";29;"08903";"Coração de Maria";22.391
"BA";29;"09000";"Cordeiros";8.667
"BA";29;"09109";"Coribe";14.108
"BA";29;"09208";"Coronel João Sá";"15.549"
"BA";29;"09307";"Correntina";32.243
"BA";29;"09406";"Cotegipe";13.756
"BA";29;"09505";"Cravolândia";5.352
"BA";29;"09604";"Crisópolis";21.219
"BA";29;"09703";"Cristópolis";13.981
"BA";29;"09802";"Cruz das Almas";63.923
"BA";29;"09901";"Curaçá";35.065
"BA";29;"10008";"Dário Meira";10.347
"BA";29;"10057";"Dias d'Ávila";83.705
"BA";29;"10107";"Dom Basílio";12.281
"BA";29;"10206";"Dom Macedo Costa";4.072
"BA";29;"10305";"Elísio Medrado";8.129
"BA";29;"10404";"Encruzilhada";15.914
"BA";29;"10503";"Entre Rios";42.014
"BA";29;"10602";"Esplanada";37.902
"BA";29;"10701";"Euclides da Cunha";61.112
"BA";29;"10727";"Eunápolis";115.360
"BA";29;"10750";"Fátima";17.801
"BA";29;"10776";"Feira da Mata";5.656
"BA";29;"10800";"Feira de Santana";624.107
"BA";29;"10859";"Filadélfia";16.314
"BA";29;"10909";"Firmino Alves";5.641
"BA";29;"11006";"Floresta Azul";10.525
"BA";29;"11105";"Formosa do Rio Preto";26.111
"BA";29;"11204";"Gandu";32.778
"BA";29;"11253";"Gavião";4.417
"BA";29;"11303";"Gentio do Ouro";11.284
"BA";29;"11402";"Glória";15.247
"BA";29;"11501";"Gongogi";6.852
"BA";29;"11600";"Governador Mangabeira";20.800
"BA";29;"11659";"Guajeru";6.371
"BA";29;"11709";"Guanambi";85.353
"BA";29;"11808";"Guaratinga";20.565
"BA";29;"11857";"Heliópolis";12.946
"BA";29;"11907";"Iaçu";23.950
"BA";29;"12004";"Ibiassucê";"8.849"
"BA";29;"12103";"Ibicaraí";21.083
"BA";29;"12202";"Ibicoara";19.990
"BA";29;"12301";"Ibicuí";16.262
"BA";29;"12400";"Ibipeba";18.421
"BA";29;"12509";"Ibipitanga";14.989
"BA";29;"12608";"Ibiquera";4.047
"BA";29;"12707";"Ibirapitanga";23.433
"BA";29;"12806";"Ibirapuã";8.740
"BA";29;"12905";"Ibirataia";14.476
"BA";29;"13002";"Ibitiara";16.463
"BA";29;"13101";"Ibititá";17.048
"BA";29;"13200";"Ibotirama";27.076
"BA";29;"13309";"Ichu";6.232
"BA";29;"13408";"Igaporã";15.661
"BA";29;"13457";"Igrapiúna";12.963
"BA";29;"13507";"Iguaí";27.006
"BA";29;"13606";"Ilhéus";157.639
"BA";29;"13705";"Inhambupe";40.720
"BA";29;"13804";"Ipecaetá";14.229
"BA";29;"13903";"Ipiaú";45.969
"BA";29;"14000";"Ipirá";59.281
"BA";29;"14109";"Ipupiara";9.954
"BA";29;"14208";"Irajuba";7.295
"BA";29;"14307";"Iramaia";7.874
"BA";29;"14406";"Iraquara";25.728
"BA";29;"14505";"Irará";29.305
"BA";29;"14604";"Irecê";74.050
"BA";29;"14653";"Itabela";30.901
"BA";29;"14703";"Itaberaba";64.795
"BA";29;"14802";"Itabuna";214.123
"BA";29;"14901";"Itacaré";29.051
"BA";29;"15007";"Itaeté";16.164
"BA";29;"15106";"Itagi";12.140
"BA";29;"15205";"Itagibá";14.331
"BA";29;"15304";"Itagimirim";6.784
"BA";29;"15353";"Itaguaçu da Bahia";14.650
"BA";29;"15403";"Itaju do Colônia";6.515
"BA";29;"15502";"Itajuípe";20.309
"BA";29;"15601";"Itamaraju";64.423
"BA";29;"15700";"Itamari";7.971
"BA";29;"15809";"Itambé";22.474
"BA";29;"15908";"Itanagra";6.433
"BA";29;"16005";"Itanhém";19.231
"BA";29;"16104";"Itaparica";22.440
"BA";29;"16203";"Itapé";8.300
"BA";29;"16302";"Itapebi";10.173
"BA";29;"16401";"Itapetinga";77.408
"BA";29;"16500";"Itapicuru";36.173
"BA";29;"16609";"Itapitanga";10.284
"BA";29;"16708";"Itaquara";8.375
"BA";29;"16807";"Itarantim";19.937
"BA";29;"16856";"Itatim";14.588
"BA";29;"16906";"Itiruçu";12.482
"BA";29;"17003";"Itiúba";36.140
"BA";29;"17102";"Itororó";20.394
"BA";29;"17201";"Ituaçu";19.095
"BA";29;"17300";"Ituberá";28.870
"BA";29;"17334";"Iuiu";11.038
"BA";29;"17359";"Jaborandi";8.176
"BA";29;"17409";"Jacaraci";14.855
"BA";29;"17508";"Jacobina";80.749
"BA";29;"17607";"Jaguaquara";54.913
"BA";29;"17706";"Jaguarari";33.915
"BA";29;"17805";"Jaguaripe";19.162
"BA";29;"17904";"Jandaíra";10.742
"BA";29;"18001";"Jequié";156.277
"BA";29;"18100";"Jeremoabo";40.832
"BA";29;"18209";"Jiquiriçá";14.576
"BA";29;"18308";"Jitaúna";10.470
"BA";29;"18357";"João Dourado";25.606
"BA";29;"18407";"Juazeiro";219.544
"BA";29;"18456";"Jucuruçu";8.856
"BA";29;"18506";"Jussara";15.241
"BA";29;"18555";"Jussari";5.706
"BA";29;"18605";"Jussiape";5.777
"BA";29;"18704";"Lafaiete Coutinho";3.663
"BA";29;"18753";"Lagoa Real";15.870
"BA";29;"18803";"Laje";24.214
"BA";29;"18902";"Lajedão";3.993
"BA";29;"19009";"Lajedinho";3.735
"BA";29;"19058";"Lajedo do Tabocal";8.591
"BA";29;"19108";"Lamarão";8.078
"BA";29;"19157";"Lapão";27.323
"BA";29;"19207";"Lauro de Freitas";204.669
"BA";29;"19306";"Lençóis";11.586
"BA";29;"19405";"Licínio de Almeida";12.357
"BA";29;"19504";"Livramento de Nossa Senhora";46.372
"BA";29;"19553";"Luís Eduardo Magalhães";92.671
"BA";29;"19603";"Macajuba";11.318
"BA";29;"19702";"Macarani";19.056
"BA";29;"19801";"Macaúbas";50.481
"BA";29;"19900";"Macururé";7.752
"BA";29;"19926";"Madre de Deus";21.754
"BA";29;"19959";"Maetinga";2.386
"BA";29;"20007";"Maiquinique";10.294
"BA";29;"20106";"Mairi";18.535
"BA";29;"20205";"Malhada";16.875
"BA";29;"20304";"Malhada de Pedras";8.326
"BA";29;"20403";"Manoel Vitorino";12.944
"BA";29;"20452";"Mansidão";13.822
"BA";29;"20502";"Maracás";19.973
"BA";29;"20601";"Maragogipe";44.902
"BA";29;"20700";"Maraú";20.664
"BA";29;"20809";"Marcionílio Souza";10.357
"BA";29;"20908";"Mascote";13.619
"BA";29;"21005";"Mata de São João";47.643
"BA";29;"21054";"Matina";12.359
"BA";29;"21104";"Medeiros Neto";22.741
"BA";29;"21203";"Miguel Calmon";25.771
"BA";29;"21302";"Milagres";10.838
"BA";29;"21401";"Mirangaba";18.603
"BA";29;"21450";"Mirante";8.264
"BA";29;"21500";"Monte Santo";49.145
"BA";29;"21609";"Morpará";8.476
"BA";29;"21708";"Morro do Chapéu";35.466
"BA";29;"21807";"Mortugaba";12.063
"BA";29;"21906";"Mucugê";8.725
"BA";29;"22003";"Mucuri";42.729
"BA";29;"22052";"Mulungu do Morro";10.469
"BA";29;"22102";"Mundo Novo";27.153
"BA";29;"22201";"Muniz Ferreira";7.464
"BA";29;"22250";"Muquém do São Francisco";11.479
"BA";29;"22300";"Muritiba";29.420
"BA";29;"22409";"Mutuípe";22.340
"BA";29;"22508";"Nazaré";28.661
"BA";29;"22607";"Nilo Peçanha";14.156
"BA";29;"22656";"Nordestina";13.197
"BA";29;"22706";"Nova Canaã";16.482
"BA";29;"22730";"Nova Fátima";7.830
"BA";29;"22755";"Nova Ibiá";6.518
"BA";29;"22805";"Nova Itarana";8.328
"BA";29;"22854";"Nova Redenção";9.126
"BA";29;"22904";"Nova Soure";27.047
"BA";29;"23001";"Nova Viçosa";44.170
"BA";29;"23035";"Novo Horizonte";12.653
"BA";29;"23050";"Novo Triunfo";15.445
"BA";29;"23100";"Olindina";28.373
"BA";29;"23209";"Oliveira dos Brejinhos";21.797
"BA";29;"23308";"Ouriçangas";8.575
"BA";29;"23357";"Ourolândia";17.567
"BA";29;"23407";"Palmas de Monte Alto";21.840
"BA";29;"23506";"Palmeiras";9.123
"BA";29;"23605";"Paramirim";21.777
"BA";29;"23704";"Paratinga";32.274
"BA";29;"23803";"Paripiranga";29.124
"BA";29;"23902";"Pau Brasil";9.550
"BA";29;"24009";"Paulo Afonso";119.213
"BA";29;"24058";"Pé de Serra";13.535
"BA";29;"24108";"Pedrão";7.438
"BA";29;"24207";"Pedro Alexandre";16.698
"BA";29;"24306";"Piatã";16.854
"BA";29;"24405";"Pilão Arcado";35.295
"BA";29;"24504";"Pindaí";16.308
"BA";29;"24603";"Pindobaçu";20.048
"BA";29;"24652";"Pintadas";10.353
"BA";29;"24678";"Piraí do Norte";10.050
"BA";29;"24702";"Piripá";10.253
"BA";29;"24801";"Piritiba";25.162
"BA";29;"24900";"Planaltino";9.415
"BA";29;"25006";"Planalto";26.581
"BA";29;"25105";"Poções";46.885
"BA";29;"25204";"Pojuca";40.401
"BA";29;"25253";"Ponto Novo";14.729
"BA";29;"25303";"Porto Seguro";152.529
"BA";29;"25402";"Potiraguá";6.623
"BA";29;"25501";"Prado";28.214
"BA";29;"25600";"Presidente Dutra";15.180
"BA";29;"25709";"Presidente Jânio Quadros";12.028
"BA";29;"25758";"Presidente Tancredo Neves";28.272
"BA";29;"25808";"Queimadas";25.428
"BA";29;"25907";"Quijingue";27.672
"BA";29;"25931";"Quixabeira";8.939
"BA";29;"25956";"Rafael Jambeiro";22.643
"BA";29;"26004";"Remanso";41.324
"BA";29;"26103";"Retirolândia";14.588
"BA";29;"26202";"Riachão das Neves";22.330
"BA";29;"26301";"Riachão do Jacuípe";33.498
"BA";29;"26400";"Riacho de Santana";35.757
"BA";29;"26509";"Ribeira do Amparo";14.631
"BA";29;"26608";"Ribeira do Pombal";54.097
"BA";29;"26657";"Ribeirão do Largo";4.896
"BA";29;"26707";"Rio de Contas";12.878
"BA";29;"26806";"Rio do Antônio";15.521
"BA";29;"26905";"Rio do Pires";11.672
"BA";29;"27002";"Rio Real";41.209
"BA";29;"27101";"Rodelas";"9.548"
"BA";29;"27200";"Ruy Barbosa";30.900
"BA";29;"27309";"Salinas da Margarida";16.047
"BA";29;"27408";"Salvador";2.900.319
"BA";29;"27507";"Santa Bárbara";20.971
"BA";29;"27606";"Santa Brígida";13.917
"BA";29;"27705";"Santa Cruz Cabrália";28.058
"BA";29;"27804";"Santa Cruz da Vitória";6.241
"BA";29;"27903";"Santa Inês";10.583
"BA";29;"28000";"Santaluz";37.704
"BA";29;"28059";"Santa Luzia";12.308
"BA";29;"28109";"Santa Maria da Vitória";39.707
"BA";29;"28208";"Santana";26.792
"BA";29;"28307";"Santanópolis";8.987
"BA";29;"28406";"Santa Rita de Cássia";28.613
"BA";29;"28505";"Santa Terezinha";10.520
"BA";29;"28604";"Santo Amaro";60.190
"BA";29;"28703";"Santo Antônio de Jesus";103.204
"BA";29;"28802";"Santo Estêvão";53.666
"BA";29;"28901";"São Desidério";34.764
"BA";29;"28950";"São Domingos";9.085
"BA";29;"29008";"São Félix";14.784
"BA";29;"29057";"São Félix do Coribe";15.543
"BA";29;"29107";"São Felipe";21.083
"BA";29;"29206";"São Francisco do Conde";40.664
"BA";29;"29255";"São Gabriel";18.785
"BA";29;"29305";"São Gonçalo dos Campos";38.315
"BA";29;"29354";"São José da Vitória";5.562
"BA";29;"29370";"São José do Jacuípe";10.546
"BA";29;"29404";"São Miguel das Matas";11.733
"BA";29;"29503";"São Sebastião do Passé";44.554
"BA";29;"29602";"Sapeaçu";17.421
"BA";29;"29701";"Sátiro Dias";17.330
"BA";29;"29750";"Saubara";12.163
"BA";29;"29800";"Saúde";12.971
"BA";29;"29909";"Seabra";44.370
"BA";29;"30006";"Sebastião Laranjeiras";11.586
"BA";29;"30105";"Senhor do Bonfim";79.813
"BA";29;"30154";"Serra do Ramalho";31.362
"BA";29;"30204";"Sento Sé";41.279
"BA";29;"30303";"Serra Dourada";17.261
"BA";29;"30402";"Serra Preta";14.531
"BA";29;"30501";"Serrinha";81.693
"BA";29;"30600";"Serrolândia";13.490
"BA";29;"30709";"Simões Filho";137.117
"BA";29;"30758";"Sítio do Mato";13.104
"BA";29;"30766";"Sítio do Quinto";9.431
"BA";29;"30774";"Sobradinho";23.274
"BA";29;"30808";"Souto Soares";17.118
"BA";29;"30907";"Tabocas do Brejo Velho";12.515
"BA";29;"31004";"Tanhaçu";20.383
"BA";29;"31053";"Tanque Novo";17.518
"BA";29;"31103";"Tanquinho";7.936
"BA";29;"31202";"Taperoá";21.421
"BA";29;"31301";"Tapiramutá";16.939
"BA";29;"31350";"Teixeira de Freitas";164.290
"BA";29;"31400";"Teodoro Sampaio";7.296
"BA";29;"31509";"Teofilândia";22.590
"BA";29;"31608";"Teolândia";15.097
"BA";29;"31707";"Terra Nova";13.018
"BA";29;"31806";"Tremedal";15.996
"BA";29;"31905";"Tucano";50.903
"BA";29;"32002";"Uauá";23.991
"BA";29;"32101";"Ubaíra";19.860
"BA";29;"32200";"Ubaitaba";18.647
"BA";29;"32309";"Ubatã";27.481
"BA";29;"32408";"Uibaí";13.894
"BA";29;"32457";"Umburanas";19.573
"BA";29;"32507";"Una";18.108
"BA";29;"32606";"Urandi";16.672
"BA";29;"32705";"Uruçuca";20.312
"BA";29;"32804";"Utinga";19.330
"BA";29;"32903";"Valença";97.873
"BA";29;"33000";"Valente";29.111
"BA";29;"33059";"Várzea da Roça";14.135
"BA";29;"33109";"Várzea do Poço";9.247
"BA";29;"33158";"Várzea Nova";12.556
"BA";29;"33174";"Varzedo";8.734
"BA";29;"33208";"Vera Cruz";"44.185"
"BA";29;"33257";"Vereda";6.105
"BA";29;"33307";"Vitória da Conquista";343.643
"BA";29;"33406";"Wagner";9.342
"BA";29;"33455";"Wanderley";12.125
"BA";29;"33505";"Wenceslau Guimarães";20.862
"BA";29;"33604";"Xique-Xique";46.562
"MG";31;"00104";"Abadia dos Dourados";7.022
"MG";31;"00203";"Abaeté";23.263
"MG";31;"00302";"Abre Campo";13.434
"MG";31;"00401";"Acaiaca";3.995
"MG";31;"00500";"Açucena";9.270
"MG";31;"00609";"Água Boa";13.319
"MG";31;"00708";"Água Comprida";1.986
"MG";31;"00807";"Aguanil";4.557
"MG";31;"00906";"Águas Formosas";19.285
"MG";31;"01003";"Águas Vermelhas";13.656
"MG";31;"01102";"Aimorés";25.116
"MG";31;"01201";"Aiuruoca";5.949
"MG";31;"01300";"Alagoa";2.657
"MG";31;"01409";"Albertina";3.015
"MG";31;"01508";"Além Paraíba";35.438
"MG";31;"01607";"Alfenas";80.973
"MG";31;"01631";"Alfredo Vasconcelos";7.052
"MG";31;"01706";"Almenara";42.380
"MG";31;"01805";"Alpercata";7.448
"MG";31;"01904";"Alpinópolis";20.059
"MG";31;"02001";"Alterosa";14.566
"MG";31;"02050";"Alto Caparaó";5.938
"MG";31;"02100";"Alto Rio Doce";10.723
"MG";31;"02209";"Alvarenga";3.783
"MG";31;"02308";"Alvinópolis";15.135
"MG";31;"02407";"Alvorada de Minas";3.605
"MG";31;"02506";"Amparo do Serra";4.643
"MG";31;"02605";"Andradas";41.704
"MG";31;"02704";"Cachoeira de Pajeú";9.470
"MG";31;"02803";"Andrelândia";12.189
"MG";31;"02852";"Angelândia";8.594
"MG";31;"02902";"Antônio Carlos";11.471
"MG";31;"03009";"Antônio Dias";9.233
"MG";31;"03108";"Antônio Prado de Minas";1.577
"MG";31;"03207";"Araçaí";2.360
"MG";31;"03306";"Aracitaba";2.056
"MG";31;"03405";"Araçuaí";36.715
"MG";31;"03504";"Araguari";118.361
"MG";31;"03603";"Arantina";2.779
"MG";31;"03702";"Araponga";8.467
"MG";31;"03751";"Araporã";6.992
"MG";31;"03801";"Arapuá";2.836
"MG";31;"03900";"Araújos";9.523
"MG";31;"04007";"Araxá";108.403
"MG";31;"04106";"Arceburgo";10.990
"MG";31;"04205";"Arcos";40.658
"MG";31;"04304";"Areado";15.288
"MG";31;"04403";"Argirita";2.681
"MG";31;"04452";"Aricanduva";5.305
"MG";31;"04502";"Arinos";17.850
"MG";31;"04601";"Astolfo Dutra";14.358
"MG";31;"04700";"Ataléia";12.496
"MG";31;"04809";"Augusto de Lima";4.833
"MG";31;"04908";"Baependi";19.249
"MG";31;"05004";"Baldim";7.780
"MG";31;"05103";"Bambuí";23.964
"MG";31;"05202";"Bandeira";4.738
"MG";31;"05301";"Bandeira do Sul";5.808
"MG";31;"05400";"Barão de Cocais";33.232
"MG";31;"05509";"Barão de Monte Alto";5.311
"MG";31;"05608";"Barbacena";139.061
"MG";31;"05707";"Barra Longa";4.905
"MG";31;"05905";"Barroso";20.981
"MG";31;"06002";"Bela Vista de Minas";10.269
"MG";31;"06101";"Belmiro Braga";3.422
"MG";31;"06200";"Belo Horizonte";2.530.701
"MG";31;"06309";"Belo Oriente";27.277
"MG";31;"06408";"Belo Vale";7.723
"MG";31;"06507";"Berilo";11.813
"MG";31;"06606";"Bertópolis";4.609
"MG";31;"06655";"Berizal";4.792
"MG";31;"06705";"Betim";450.024
"MG";31;"06804";"Bias Fortes";3.282
"MG";31;"06903";"Bicas";14.612
"MG";31;"07000";"Biquinhas";2.482
"MG";31;"07109";"Boa Esperança";40.308
"MG";31;"07208";"Bocaina de Minas";5.088
"MG";31;"07307";"Bocaiúva";50.521
"MG";31;"07406";"Bom Despacho";51.436
"MG";31;"07505";"Bom Jardim de Minas";6.444
"MG";31;"07604";"Bom Jesus da Penha";4.270
"MG";31;"07703";"Bom Jesus do Amparo";6.182
"MG";31;"07802";"Bom Jesus do Galho";14.792
"MG";31;"07901";"Bom Repouso";10.527
"MG";31;"08008";"Bom Sucesso";17.612
"MG";31;"08107";"Bonfim";6.852
"MG";31;"08206";"Bonfinópolis de Minas";5.397
"MG";31;"08255";"Bonito de Minas";11.502
"MG";31;"08305";"Borda da Mata";19.809
"MG";31;"08404";"Botelhos";14.927
"MG";31;"08503";"Botumirim";6.259
"MG";31;"08552";"Brasilândia de Minas";16.950
"MG";31;"08602";"Brasília de Minas";32.460
"MG";31;"08701";"Brás Pires";4.255
"MG";31;"08800";"Braúnas";4.737
"MG";31;"08909";"Brazópolis";14.364
"MG";31;"09006";"Brumadinho";41.208
"MG";31;"09105";"Bueno Brandão";10.982
"MG";31;"09204";"Buenópolis";10.342
"MG";31;"09253";"Bugre";3.984
"MG";31;"09303";"Buritis";25.179
"MG";31;"09402";"Buritizeiro";28.184
"MG";31;"09451";"Cabeceira Grande";7.025
"MG";31;"09501";"Cabo Verde";14.074
"MG";31;"09600";"Cachoeira da Prata";3.580
"MG";31;"09709";"Cachoeira de Minas";11.609
"MG";31;"09808";"Cachoeira Dourada";2.720
"MG";31;"09907";"Caetanópolis";11.869
"MG";31;"10004";"Caeté";45.364
"MG";31;"10103";"Caiana";5.584
"MG";31;"10202";"Cajuri";3.961
"MG";31;"10301";"Caldas";14.600
"MG";31;"10400";"Camacho";2.839
"MG";31;"10509";"Camanducaia";21.831
"MG";31;"10608";"Cambuí";30.068
"MG";31;"10707";"Cambuquira";12.810
"MG";31;"10806";"Campanário";3.739
"MG";31;"10905";"Campanha";16.855
"MG";31;"11002";"Campestre";21.052
"MG";31;"11101";"Campina Verde";19.759
"MG";31;"11150";"Campo Azul";3.830
"MG";31;"11200";"Campo Belo";54.338
"MG";31;"11309";"Campo do Meio";11.648
"MG";31;"11408";"Campo Florido";8.383
"MG";31;"11507";"Campos Altos";15.661
"MG";31;"11606";"Campos Gerais";28.908
"MG";31;"11705";"Canaã";4.533
"MG";31;"11804";"Canápolis";12.251
"MG";31;"11903";"Cana Verde";5.585
"MG";31;"12000";"Candeias";14.890
"MG";31;"12059";"Cantagalo";4.575
"MG";31;"12109";"Caparaó";5.464
"MG";31;"12208";"Capela Nova";4.616
"MG";31;"12307";"Capelinha";38.321
"MG";31;"12406";"Capetinga";6.860
"MG";31;"12505";"Capim Branco";9.896
"MG";31;"12604";"Capinópolis";16.294
"MG";31;"12653";"Capitão Andrade";5.559
"MG";31;"12703";"Capitão Enéas";15.388
"MG";31;"12802";"Capitólio";8.693
"MG";31;"12901";"Caputira";9.318
"MG";31;"13008";"Caraí";23.872
"MG";31;"13107";"Caranaíba";3.150
"MG";31;"13206";"Carandaí";25.831
"MG";31;"13305";"Carangola";33.022
"MG";31;"13404";"Caratinga";93.124
"MG";31;"13503";"Carbonita";9.423
"MG";31;"13602";"Careaçu";6.826
"MG";31;"13701";"Carlos Chagas";18.516
"MG";31;"13800";"Carmésia";2.660
"MG";31;"13909";"Carmo da Cachoeira";12.193
"MG";31;"14006";"Carmo da Mata";11.546
"MG";31;"14105";"Carmo de Minas";15.031
"MG";31;"14204";"Carmo do Cajuru";22.900
"MG";31;"14303";"Carmo do Paranaíba";30.339
"MG";31;"14402";"Carmo do Rio Claro";21.310
"MG";31;"14501";"Carmópolis de Minas";19.756
"MG";31;"14550";"Carneirinho";10.103
"MG";31;"14600";"Carrancas";4.052
"MG";31;"14709";"Carvalhópolis";3.614
"MG";31;"14808";"Carvalhos";4.445
"MG";31;"14907";"Casa Grande";2.251
"MG";31;"15003";"Cascalho Rico";3.108
"MG";31;"15102";"Cássia";17.741
"MG";31;"15201";"Conceição da Barra de Minas";3.939
"MG";31;"15300";"Cataguases";75.942
"MG";31;"15359";"Catas Altas";5.465
"MG";31;"15409";"Catas Altas da Noruega";3.665
"MG";31;"15458";"Catuji";6.206
"MG";31;"15474";"Catuti";4.944
"MG";31;"15508";"Caxambu";21.566
"MG";31;"15607";"Cedro do Abaeté";1.150
"MG";31;"15706";"Central de Minas";7.059
"MG";31;"15805";"Centralina";10.343
"MG";31;"15904";"Chácara";3.216
"MG";31;"16001";"Chalé";5.695
"MG";31;"16100";"Chapada do Norte";15.334
"MG";31;"16159";"Chapada Gaúcha";14.217
"MG";31;"16209";"Chiador";2.657
"MG";31;"16308";"Cipotânea";6.811
"MG";31;"16407";"Claraval";4.873
"MG";31;"16506";"Claro dos Poções";7.478
"MG";31;"16605";"Cláudio";29.093
"MG";31;"16704";"Coimbra";7.631
"MG";31;"16803";"Coluna";8.810
"MG";31;"16902";"Comendador Gomes";3.128
"MG";31;"17009";"Comercinho";6.624
"MG";31;"17108";"Conceição da Aparecida";10.351
"MG";31;"17207";"Conceição das Pedras";2.814
"MG";31;"17306";"Conceição das Alagoas";28.782
"MG";31;"17405";"Conceição de Ipanema";4.581
"MG";31;"17504";"Conceição do Mato Dentro";17.438
"MG";31;"17603";"Conceição do Pará";5.558
"MG";31;"17702";"Conceição do Rio Verde";13.729
"MG";31;"17801";"Conceição dos Ouros";11.852
"MG";31;"17836";"Cônego Marinho";7.730
"MG";31;"17876";"Confins";6.867
"MG";31;"17900";"Congonhal";12.209
"MG";31;"18007";"Congonhas";55.836
"MG";31;"18106";"Congonhas do Norte";5.047
"MG";31;"18205";"Conquista";6.997
"MG";31;"18304";"Conselheiro Lafaiete";130.584
"MG";31;"18403";"Conselheiro Pena";22.975
"MG";31;"18502";"Consolação";1.786
"MG";31;"18601";"Contagem";673.849
"MG";31;"18700";"Coqueiral";9.099
"MG";31;"18809";"Coração de Jesus";26.620
"MG";31;"18908";"Cordisburgo";8.903
"MG";31;"19005";"Cordislândia";3.546
"MG";31;"19104";"Corinto";23.607
"MG";31;"19203";"Coroaci";9.897
"MG";31;"19302";"Coromandel";27.958
"MG";31;"19401";"Coronel Fabriciano";110.709
"MG";31;"19500";"Coronel Murta";9.209
"MG";31;"19609";"Coronel Pacheco";3.095
"MG";31;"19708";"Coronel Xavier Chaves";3.448
"MG";31;"19807";"Córrego Danta";3.168
"MG";31;"19906";"Córrego do Bom Jesus";3.685
"MG";31;"19955";"Córrego Fundo";6.425
"MG";31;"20003";"Córrego Novo";2.688
"MG";31;"20102";"Couto de Magalhães de Minas";4.436
"MG";31;"20151";"Crisólita";6.814
"MG";31;"20201";"Cristais";13.060
"MG";31;"20300";"Cristália";5.992
"MG";31;"20409";"Cristiano Otoni";5.161
"MG";31;"20508";"Cristina";10.211
"MG";31;"20607";"Crucilândia";5.072
"MG";31;"20706";"Cruzeiro da Fortaleza";3.651
"MG";31;"20805";"Cruzília";15.529
"MG";31;"20839";"Cuparaque";5.026
"MG";31;"20870";"Curral de Dentro";7.867
"MG";31;"20904";"Curvelo";81.085
"MG";31;"21001";"Datas";5.431
"MG";31;"21100";"Delfim Moreira";8.007
"MG";31;"21209";"Delfinópolis";7.146
"MG";31;"21258";"Delta";10.994
"MG";31;"21308";"Descoberto";5.044
"MG";31;"21407";"Desterro de Entre Rios";7.266
"MG";31;"21506";"Desterro do Melo";2.867
"MG";31;"21605";"Diamantina";47.924
"MG";31;"21704";"Diogo de Vasconcelos";3.779
"MG";31;"21803";"Dionísio";7.493
"MG";31;"21902";"Divinésia";3.430
"MG";31;"22009";"Divino";20.020
"MG";31;"22108";"Divino das Laranjeiras";4.969
"MG";31;"22207";"Divinolândia de Minas";7.655
"MG";31;"22306";"Divinópolis";242.505
"MG";31;"22355";"Divisa Alegre";6.946
"MG";31;"22405";"Divisa Nova";6.039
"MG";31;"22454";"Divisópolis";11.396
"MG";31;"22470";"Dom Bosco";3.635
"MG";31;"22504";"Dom Cavati";5.025
"MG";31;"22603";"Dom Joaquim";4.436
"MG";31;"22702";"Dom Silvério";5.227
"MG";31;"22801";"Dom Viçoso";2.992
"MG";31;"22900";"Dona Euzébia";6.664
"MG";31;"23007";"Dores de Campos";10.291
"MG";31;"23106";"Dores de Guanhães";5.139
"MG";31;"23205";"Dores do Indaiá";13.373
"MG";31;"23304";"Dores do Turvo";4.202
"MG";31;"23403";"Doresópolis";1.539
